MBC_id	Process	Level	Querry	Parent_mbc_id	Parent_process	Search_finished
MBC:0000140	Myofibril formation and organization	2	(Myofibril)	MBC:0000008	Cellular contraction	True
MBC:0000141	Necroptosis	2	Necroptosis    	MBC:0000032	Regulated cell death	True
MBC:0000142	Neuronal action potential generation and propagation	2	"((""Action potential"") OR (""Hyperpolarization-activated cation channels"") OR (""pacemaker"") OR ((Biogenesis) AND (myelin)) OR (""myelin maturation"") OR (""myelin synthesis"")) AND (neuron)"	MBC:0000027	Neurotransmission	True
MBC:0000143	Neuronal signaling pathways	2	"((""Somatostatin receptor"") OR (""Cannabinoid receptor"") OR (""Nerve growth factor receptor"") OR (""Brain derived neurotrophic factor receptor"") OR (""BDNF receptor"") OR (Roundabout) OR (Robo) OR (Semaphorin)) AND (signaling)"	MBC:0000007	Cellular communication	True
MBC:0000144	Non-Canonical autophagy	2	non-canonical autophagy	MBC:0000021	Intracellular degradation pathways	False
MBC:0000145	Non-vesicular lipid transport	2	"((""non-vesicular"") AND (lipid) AND ((exchange) OR (transport))) OR (lipid transfer protein)"	MBC:0000024	Lipid metabolism	False
MBC:0000146	One carbon metabolism	2	"((""methionine cycle"") OR (""folate cycle"") OR (""Transsulfuration pathway"") OR (""one carbon metabolism"")) AND (enzyme) AND ((human) OR (animal) OR (mammal) OR (muscle) OR (liver) OR (kidney))"	MBC:0000002	Amino acid metabolism	True
MBC:0000147	Pattern recognition signaling	2	"(""Pattern recognition"") AND (signaling)"	MBC:0000007	Cellular communication	True
MBC:0000148	Peroxisomal protein import machinery	2	((Peroxisomal) OR (Peroxisome)) AND ((protein import) OR (protein export) OR (transmembrane protein transport)) AND (machinery) NOT (RNA)	MBC:0000036	Transmembrane protein import and translocation	True
MBC:0000149	pH homeostasis	2	"(""pH Homeostasis"" OR ""pH Regulation"") AND (mice OR human OR mammals)"	MBC:0000023	Iron, heme and hemoglobin homeostasis	True
MBC:0000150	Phase I biotransformation	2	"((""phase I biotransformation"") OR (""phase I metabolism"") OR (""phase 1 biotransformation"") OR (""phase 1 metabolism"")) AND ((liver) OR (human) OR (mammalian))"	MBC:0000009	Cellular detoxification	True
MBC:0000151	Phase II biotransformation	2	"((""phase II biotransformation"") OR (""phase II metabolism"") OR (""phase 2 biotransformation"") OR (""phase 2 metabolism"")) AND ((liver) OR (human) OR (mammalian))"	MBC:0000009	Cellular detoxification	True
MBC:0000152	Plasma lipoprotein assembly	2	Plasma Lipoprotein assembly	MBC:0000030	Plasma Lipoprotein dynamics	True
MBC:0000153	Plasma lipoprotein clearance	2	"Plasma lipoprotein AND ""clearance"""	MBC:0000030	Plasma Lipoprotein dynamics	True
MBC:0000154	Plasma lipoprotein remodeling	2	Plasma Lipoprotein remodeling	MBC:0000030	Plasma Lipoprotein dynamics	True
MBC:0000155	Plasma membrane microdomains	2	Plasma membrane microdomains	MBC:0000029	Organelle organization	True
MBC:0000156	Post-translational protein modification and quality control during biosynthetic-secretory pathway	2	"((""Post-translational modification"") OR (folding) OR (glycosylation) OR (""anchor attachment"")) AND ((""Secretory pathway"") OR (""endoplasmic reticulum"") OR (Golgi))"	MBC:0000031	Posttranslational protein modification	False
MBC:0000157	Post-translational protein modification in Mitochondria	2	"((""Post-translational modification"") OR (folding)) AND ((Mitochondria) OR (Mitochondrium))"	MBC:0000031	Posttranslational protein modification	False
MBC:0000158	Pre-mRNA splicing	2	"(""Pre-mRNA splicing"")"	MBC:0000020	Gene expression	False
MBC:0000159	Prostanoid receptor signaling	2	"((""Prostaglandin receptor"") OR (""Thromboxane A2 receptor"") OR (""Prostanoid receptor"")) AND (signaling)"	MBC:0000007	Cellular communication	True
MBC:0000160	Protein prenylation	2	"(""Protein prenylation"") OR (""Protein farnesylation"") OR (""Protein myristoylation"") OR (""Protein palmitoylation"") OR (""Protein acylation"") OR (""Protein acetylation"")"	MBC:0000031	Posttranslational protein modification	True
MBC:0000161	Protein transport across the nuclear membrane	2	"((Nuclear) OR (Nucleus)) AND ((""protein import"") OR (""protein export"") OR (""protein transport"") OR (""protein translocation"")) NOT (bacterial) NOT (plant)"	MBC:0000036	Transmembrane protein import and translocation	True
MBC:0000162	Proteoglycan synthesis	2	"(""Proteoglycan biosynthesis"") OR (""Proteoglycan synthesis"") OR (""Proteoglycan production"")"	MBC:0000019	Extracellular matrix homeostasis	True
MBC:0000163	Purinergic signaling	2	"(""Purinergic signaling"") OR (""Purinergic receptor signaling"") OR (""Purinoceptor signaling"")"	MBC:0000007	Cellular communication	True
MBC:0000164	Regulation of  neuronal or neuroglial cell differentiation	2	"Regulation AND (""neuronal"" OR ""neuroglial"") AND ""differentiation"""	MBC:0000033	Regulation of cell differentiation	True
MBC:0000165	Regulation of alveolar cell differentiation	2	"Regulation AND ""alveolar"" AND ""differentiation"""	MBC:0000033	Regulation of cell differentiation	True
MBC:0000166	Regulation of bone cell differentiation	2	"Regulation AND ""bone cell"" AND ""differentiation"""	MBC:0000033	Regulation of cell differentiation	True
MBC:0000167	Regulation of cell number	2	"Regulation AND ""cell number"" AND (human OR mammals OR mice)"	MBC:0000034	Regulation of cell morphogenesis	True
MBC:0000168	Regulation of cell shape	2	"Regulation AND ""cell shape"" AND (human OR mammals OR mice)"	MBC:0000034	Regulation of cell morphogenesis	True
MBC:0000169	Regulation of cell size	2	"Regulation AND ""cell size"" AND (human OR mammals OR mice)"	MBC:0000034	Regulation of cell morphogenesis	True
MBC:0000170	Regulation of cell volume	2	"Regulation AND ""cell volume"" AND (human OR mammals OR mice)"	MBC:0000034	Regulation of cell morphogenesis	True
MBC:0000171	Regulation of gonadogenesis	2	Regulation AND gonadogenesis AND (human OR mammals OR mice)	MBC:0000033	Regulation of cell differentiation	True
MBC:0000172	Regulation of hematopoiesis	2	"Regulation AND ""Hematopoiesis"""	MBC:0000033	Regulation of cell differentiation	True
MBC:0000173	Regulation of kidney cell differentiation	2	"Regulation AND ""kidney cells"" AND ""differentiation"""	MBC:0000033	Regulation of cell differentiation	True
MBC:0000174	Regulation of liver cell differentiation	2	"Regulation AND ""Liver cell"" AND ""differentiation"""	MBC:0000033	Regulation of cell differentiation	True
MBC:0000175	Regulation of mRNA fate by exon-junction complex	2	"(""exon junction complex"")"	MBC:0000020	Gene expression	False
MBC:0000176	Regulation of myocyte cell differentiation	2	"Regulation AND ""Myocyte"" AND ""differentiation"""	MBC:0000033	Regulation of cell differentiation	True
MBC:0000177	Regulation of retinal cell differentiation	2	"(Regulation) AND ""retinal cell"" AND (differentiation)"	MBC:0000033	Regulation of cell differentiation	True
MBC:0000178	Regulation of synaptic plasticity	2	"(Regulation) AND (""Synaptic Plasticity"")"	MBC:0000027	Neurotransmission	True
MBC:0000179	Response to heat stress	2	"Cellular response AND ""Heat Stress"" AND ( human OR mammals OR mice)"	MBC:0000012	Cellular response to stress	True
MBC:0000180	Response to hypoxia	2	"Cellular response AND ""Hypoxia"" AND ( mice OR human OR mammals)"	MBC:0000011	Cellular redox homeostasis	True
MBC:0000181	Ribonuclease P mediated post-transcriptional modification	2	"Ribonuclease P AND ""post-transcriptional"" AND (human OR mammal OR mice)"	MBC:0000035	RNA mediated cellular regulation	False
MBC:0000182	Ribonucleoprotein biogenesis	2	"(""rRNA transcription"") OR (""ribosomal RNA transcription"") OR (""rRNA processing"") OR (""ribosomal RNA processing"") OR (""Ribonucleoprotein"") OR (""Ribosomal protein"")"	MBC:0000020	Gene expression	True
MBC:0000183	RNA surveillance and degradation	2	"(""RNA surveillance"") OR (""RNA degradation"")"	MBC:0000020	Gene expression	True
MBC:0000184	Rolling cell adhesion	2	"((""platelet rolling"") OR (""leukocyte rolling"") OR (""Rolling Cell"")) AND (Adhesion)"	MBC:0000005	Cell junction dynamics	True
MBC:0000185	ROS detoxification	2	"Detoxification AND ""ROS"" AND (mice OR human OR mammals)"	MBC:0000009	Cellular detoxification	True
MBC:0000186	shRNA mediated gene regulation	2	"shRNA AND ""gene regulation"" AND (human OR mammal OR mice)"	MBC:0000035	RNA mediated cellular regulation	True
MBC:0000187	Signaling by extracellular matrix components	2	"((""Integrin receptor"") OR (""CD44 signaling"") OR (""Discoidin domain receptor"") OR (""Hyaluronan-mediated motility receptor"") OR (""HMMR"") OR (""Receptor for Hyaluronan mediated motility"") OR (""RHAMM"") OR (""Syndecan"") OR (""Syndecan"") OR (""versican"")) AND (signaling)"	MBC:0000007	Cellular communication	True
MBC:0000188	Signaling pathways involved in glucose and lipid homeostasis	2	"((""Adiponectin receptor"") OR (""Glucagon receptor signaling"") OR (""Glucagon signaling"") OR (""Insulin receptor signaling"") OR (""Glucagon-like peptide-1 receptor signaling"") OR (""GLP-1 receptor signaling"") OR (""Glucagon-like peptide-1 signaling"") OR (""GLP-1 signaling"") OR (""Peroxisome proliferator-activated receptor"")) AND (signaling) "	MBC:0000007	Cellular communication	True
MBC:0000189	Signaling pathways involved in hematopoiesis	2	"((""haematopoiesis"") OR (""hematopoiesis"")) AND (signaling) "	MBC:0000007	Cellular communication	True
MBC:0000190	Signaling pathways regulating calcium homeostasis	2	"((""vitamin D receptor"") OR (""Parathyroid hormone receptor"") OR (""PTH receptor"") OR (""Calcitonin receptor"")) AND (""signaling"")"	MBC:0000007	Cellular communication	True
MBC:0000191	Signaling pathways regulating cardiovascular homeostasis	2	"(Signaling) AND ((""Angiotensin receptor"") OR (""adrenergic receptor"") OR (""endothelin receptor"") OR (""muscarinic receptor""))"	MBC:0000007	Cellular communication	True
MBC:0000192	Signaling pathways regulating steroid and sex hormone synthesis	2	"((""Corticotropin-releasing hormone receptor"") OR (""CRH receptor"") OR (""ACTH receptor"") OR (""Adrenocorticotropic hormone receptor"") OR (""follicle stimulating hormone receptor"") OR (""FSH receptor"") OR (""luteinizing hormone receptor"") OR (""LH receptor"")) AND (signaling)"	MBC:0000007	Cellular communication	True
MBC:0000193	Signaling pathways regulating water homeostasis	2	"((""Antidiuretic hormone receptor"") OR (""ADH receptor"") OR (""Vasopressin receptor"") OR (""secretin receptor"") OR (""mineralocorticoid receptor"") OR (""Atrial natriuretic peptide signaling"") OR (""Atrial natriuretic factor signaling"") OR (""Brain natriuretic peptide signaling"") OR (""Brain natriuretic factor signaling"") OR (""C-type natriuretic peptide"")) AND (signaling)"	MBC:0000007	Cellular communication	True
MBC:0000194	Signaling pathways that control cell proliferation and differentiation	2	"((""Fibroblast growth factor receptor"") OR (""PDGFR"") OR (""Platelet-derived growth factor receptor"") OR (""Vascular endothelial growth factor receptor"") OR (""Hepatocyte growth factor receptor"") OR (""Insulin-like growth factor receptor"") OR (""wnt beta-catenin signaling pathway"") OR (""Ephrin receptor"") OR (""hedgehog receptor"") OR (""hedgehog pathway"") OR (""Notch receptor"") OR (""Hippo pathway"") OR (""prolactin receptor"") OR (""Growth hormone receptor"") OR (""GH receptor"") OR (""Retinoic acid receptor"") OR (""HIF 1"") OR (""hypoxia-induced factor 1"")) AND (signaling)"	MBC:0000007	Cellular communication	True
MBC:0000195	siRNA mediated gene regulation	2	"siRNA AND ""gene regulation"" AND (human OR mammal OR mice)"	MBC:0000035	RNA mediated cellular regulation	True
MBC:0000196	snoRNA mediated post-transcriptional modification	2	"snoRNA AND ""post-transcriptional"" AND (human OR mice OR mammals)"	MBC:0000035	RNA mediated cellular regulation	False
MBC:0000197	snRNA expression and spliceosome generation	2	"(""snRNA expression"") OR (""spliceosome assembly"") OR ((""snRNP"") AND (assembly))"	MBC:0000020	Gene expression	True
MBC:0000198	snRNA mediated post-transcriptional modification	2	"snRNA AND ""post-transcriptional"" AND (Human OR mice OR mammals)"	MBC:0000035	RNA mediated cellular regulation	False
MBC:0000199	Steroid and sex hormone signaling	2	"((""steroid hormone"") OR (""sex hormone"")) AND (signaling)"	MBC:0000007	Cellular communication	True
MBC:0000200	Steroid hormone synthesis	2	"(""steroid hormone"") AND (synthesis)"	MBC:0000024	Lipid metabolism	True
MBC:0000201	Structural golgi apparatus organization	2	((Golgi) OR (TGN)) AND (organization) AND ((structure) OR (architecture))	MBC:0000029	Organelle organization	True
MBC:0000202	TGF-beta superfamily signaling	2	"((""TGF-beta family"") OR (""Transforming growth factor family"")) AND (signaling)  "	MBC:0000007	Cellular communication	False
MBC:0000203	Thyroid hormone related signaling	2	"((""Thyroxin receptor"") OR (""Thyroid hormone receptor"") OR (""triiodothyronine receptor"") OR (""Thyroid-stimulating hormone receptor"") OR (""TSH receptor"") OR (""Thyrotropin-releasing hormone receptor"") OR (""TRH receptor"")) AND (""signaling"")"	MBC:0000007	Cellular communication	True
MBC:0000204	TNF superfamily signaling	2	"(""Tumor necrosis factor"") AND ((""signaling pathway"")  OR (""signaling cascade"") OR (""ligand pathway""))"	MBC:0000007	Cellular communication	True
MBC:0000205	Transcription	2	(Transcription)  NOT (reverse)	MBC:0000020	Gene expression	True
MBC:0000206	Transmembrane ion transport involved in membrane potential generation	2	"((Calcium) OR (""Ca"") OR (""Ca2+"") OR (Potassium) OR (""K"") OR (""K+"") OR (Sodium) OR (""NA"") OR (Chloride) OR (""Cl"") OR (bicarbonate) OR (""HCO3-"") OR (""hydrogen"") OR (""H"") OR (""H+"") OR (proton)) AND ((transmembrane) AND ((transport) OR (Channel) OR (symport) OR (Antiport) OR (ATPase)))"	MBC:0000025	Membrane transport of small molecules and electrical properties of membranes	True
MBC:0000207	Transmembrane water and ion transport not involved in membrane potential generatation	2	"((phosphate) OR (""PO"") OR (""PO3-"") OR (""PO4-"") OR (Copper) OR (""Cu"") OR (""Cu2+"") OR (""Cu+"") OR (cuprous) OR (cupric) OR (Water) OR (""H2O"") OR (Zinc) OR (""H2O"")) AND ((transmembrane) AND ((transport) OR (Channel) OR (symport) OR (Antiport) OR (ATPase)))"	MBC:0000025	Membrane transport of small molecules and electrical properties of membranes	True
MBC:0000208	Triacylglycerol metabolism and transport	2	(Triacylglycerol) AND ((metabolism) OR (transport))	MBC:0000024	Lipid metabolism	True
MBC:0000209	Ubiquitin mediated proteasomal degradation	2	"(""Proteasomal degradation"") AND (ubiquitin)"	MBC:0000021	Intracellular degradation pathways	True
MBC:0000210	Vesicle exocytosis	2	(exocytosis) AND (vesicle)	MBC:0000022	Intracellular vesicle traffic	True
MBC:0000211	Vesicle traffic between ER and TGN	2	(((Golgi) OR (TGN)) AND ((ER) OR (Endoplasmic reticulum))) AND (vesicle traffic)	MBC:0000022	Intracellular vesicle traffic	True
MBC:0000212	Vesicle traffic between TGN and endosome	2	((Golgi) OR (TGN)) AND ((endosome) OR (lysosome))) AND (vesicle traffic)	MBC:0000022	Intracellular vesicle traffic	True
MBC:0000213	Visual phototransduction	2	Visual Phototransduction	MBC:0000007	Cellular communication	True
MBC:0000214	Acetylcholine-mediated control of postsynaptic potential	3	"(""acetylcholine receptor"") AND (postsynaptic) "	MBC:0000069	Control of postsynaptic potential	False
MBC:0000215	Actin filament bundling and crosslinking	3	"(""actin filament crosslinking"") OR (""actin crosslinking"") OR (""actin bundling"") OR OR (""actin filament bundling"")"	MBC:0000038	Actin filament dynamics	True
MBC:0000216	Actin filament capping	3	"(""actin filament capping"") OR (""actin capping"")"	MBC:0000038	Actin filament dynamics	True
MBC:0000217	Actin filament nucleation and branching	3	"(""actin filament nucleation"") OR (""actin filament branching"") OR (""actin nucleation"") OR (""actin branching"")"	MBC:0000038	Actin filament dynamics	True
MBC:0000218	Actin filament severing and depolymerization	3	"(""actin filament depolymerization"") OR (""actin filament severing"") OR (""actin depolymerization"") OR (""actin severing"") "	MBC:0000038	Actin filament dynamics	True
MBC:0000219	Actin polymerization	3	"(""Actin polymerization"")"	MBC:0000038	Actin filament dynamics	True
MBC:0000220	Activin receptor signaling	3	"(""activin receptor"") AND (""signaling"")"	MBC:0000202	TGF-beta superfamily signaling	True
MBC:0000221	Acute-phase response	3	"(""Acute-phase response proteins"") OR (""Acute-phase response protein"")"	MBC:0000045	Blood protein dynamics	False
